Time,Bid_Open,Bid_Close,Ask_Open,Ask_Close
2010-02-26T22:00:00.000000000Z,0.89331,0.89398,0.89431,0.89498
2010-02-27T22:00:00.000000000Z,0.89357,0.89857,0.89457,0.89927
2010-02-28T22:00:00.000000000Z,0.89854,0.90452,0.89924,0.90472
2010-03-01T22:00:00.000000000Z,0.90449,0.90926,0.90469,0.90946
2010-03-02T22:00:00.000000000Z,0.90917,0.90705,0.90937,0.90725
2010-03-03T22:00:00.000000000Z,0.90703,0.90334,0.90723,0.90354
2010-03-04T22:00:00.000000000Z,0.90344,0.89961,0.90364,0.90061
2010-03-06T22:00:00.000000000Z,0.89893,0.90044,0.89993,0.90114
2010-03-07T22:00:00.000000000Z,0.90038,0.90485,0.90108,0.90505
2010-03-08T22:00:00.000000000Z,0.90492,0.90684,0.90512,0.90704
2010-03-09T22:00:00.000000000Z,0.90681,0.91177,0.90701,0.91197
2010-03-10T22:00:00.000000000Z,0.91175,0.90820,0.91195,0.90840
2010-03-11T22:00:00.000000000Z,0.90816,0.90502,0.90836,0.90602
2010-03-13T22:00:00.000000000Z,0.90510,0.90755,0.90610,0.90805
2010-03-14T21:00:00.000000000Z,0.90752,0.90828,0.90802,0.90848
2010-03-15T21:00:00.000000000Z,0.90826,0.90294,0.90846,0.90314
2010-03-16T21:00:00.000000000Z,0.90290,0.89630,0.90310,0.89650
2010-03-17T21:00:00.000000000Z,0.89635,0.89265,0.89655,0.89285
2010-03-18T21:00:00.000000000Z,0.89269,0.90070,0.89289,0.90170
2010-03-20T21:00:00.000000000Z,0.90066,0.90062,0.90166,0.90162
2010-03-21T21:00:00.000000000Z,0.90066,0.89778,0.90166,0.89798
2010-03-22T21:00:00.000000000Z,0.89785,0.89699,0.89805,0.89719
2010-03-23T21:00:00.000000000Z,0.89704,0.89548,0.89724,0.89568
2010-03-24T21:00:00.000000000Z,0.89546,0.89598,0.89566,0.89618
2010-03-25T21:00:00.000000000Z,0.89605,0.89965,0.89625,0.90065
2010-03-26T21:00:00.000000000Z,0.89998,0.89962,0.90098,0.90062
2010-03-27T21:00:00.000000000Z,0.89902,0.90226,0.90002,0.90326
2010-03-28T21:00:00.000000000Z,0.90134,0.89952,0.90234,0.89972
2010-03-29T21:00:00.000000000Z,0.89956,0.89000,0.89976,0.89020
2010-03-30T21:00:00.000000000Z,0.89002,0.88967,0.89022,0.88987
2010-03-31T21:00:00.000000000Z,0.88970,0.88860,0.88990,0.88880
2010-04-01T21:00:00.000000000Z,0.88856,0.88738,0.88876,0.88838
2010-04-02T21:00:00.000000000Z,0.88702,0.88719,0.88802,0.88819
2010-04-03T21:00:00.000000000Z,0.88722,0.88260,0.88822,0.88360
2010-04-04T21:00:00.000000000Z,0.88293,0.88146,0.88393,0.88166
2010-04-05T21:00:00.000000000Z,0.88143,0.87759,0.88163,0.87779
2010-04-06T21:00:00.000000000Z,0.87766,0.87531,0.87786,0.87551
2010-04-07T21:00:00.000000000Z,0.87529,0.87434,0.87549,0.87454
2010-04-08T21:00:00.000000000Z,0.87429,0.87774,0.87449,0.87874
2010-04-09T21:00:00.000000000Z,0.87722,0.87771,0.87822,0.87871
2010-04-10T21:00:00.000000000Z,0.87745,0.88309,0.87845,0.88409
2010-04-11T21:00:00.000000000Z,0.88317,0.88432,0.88417,0.88452
2010-04-12T21:00:00.000000000Z,0.88440,0.88500,0.88460,0.88520
2010-04-13T21:00:00.000000000Z,0.88504,0.88271,0.88524,0.88291
2010-04-14T21:00:00.000000000Z,0.88266,0.87584,0.88286,0.87604
2010-04-15T21:00:00.000000000Z,0.87573,0.87840,0.87593,0.87940
2010-04-16T21:00:00.000000000Z,0.87836,0.87835,0.87936,0.87935
2010-04-17T21:00:00.000000000Z,0.87735,0.88140,0.87835,0.88240
2010-04-18T21:00:00.000000000Z,0.88120,0.87933,0.88220,0.87953
2010-04-19T21:00:00.000000000Z,0.87929,0.87468,0.87949,0.87488
2010-04-20T21:00:00.000000000Z,0.87464,0.86879,0.87484,0.86899
2010-04-21T21:00:00.000000000Z,0.86875,0.86439,0.86895,0.86459
2010-04-22T21:00:00.000000000Z,0.86425,0.86998,0.86445,0.87098
2010-04-23T21:00:00.000000000Z,0.87002,0.86998,0.87102,0.87098
2010-04-24T21:00:00.000000000Z,0.86829,0.86689,0.86929,0.86789
2010-04-25T21:00:00.000000000Z,0.86686,0.86564,0.86786,0.86584
2010-04-26T21:00:00.000000000Z,0.86567,0.86300,0.86587,0.86320
2010-04-27T21:00:00.000000000Z,0.86303,0.86919,0.86323,0.86939
2010-04-28T21:00:00.000000000Z,0.86922,0.86375,0.86942,0.86395
2010-04-29T21:00:00.000000000Z,0.86377,0.87009,0.86397,0.87109
2010-04-30T21:00:00.000000000Z,0.87003,0.86959,0.87103,0.87059
2010-05-01T21:00:00.000000000Z,0.86983,0.87081,0.87083,0.87181
2010-05-02T21:00:00.000000000Z,0.87079,0.86526,0.87179,0.86546
2010-05-03T21:00:00.000000000Z,0.86536,0.85756,0.86556,0.85776
2010-05-04T21:00:00.000000000Z,0.85752,0.84841,0.85772,0.84861
2010-05-05T21:00:00.000000000Z,0.84844,0.85073,0.84864,0.85103
2010-05-06T21:00:00.000000000Z,0.85070,0.86096,0.85100,0.86196
2010-05-07T21:00:00.000000000Z,0.86102,0.86167,0.86202,0.86267
2010-05-08T21:00:00.000000000Z,0.86207,0.86763,0.86307,0.86863
2010-05-09T21:00:00.000000000Z,0.86759,0.86114,0.86859,0.86134
2010-05-10T21:00:00.000000000Z,0.86120,0.84648,0.86140,0.84668
2010-05-11T21:00:00.000000000Z,0.84650,0.85088,0.84670,0.85108
2010-05-12T21:00:00.000000000Z,0.85091,0.85762,0.85111,0.85782
2010-05-13T21:00:00.000000000Z,0.85770,0.84980,0.85790,0.85080
2010-05-14T21:00:00.000000000Z,0.84992,0.85001,0.85092,0.85101
2010-05-15T21:00:00.000000000Z,0.84991,0.84993,0.85091,0.85093
2010-05-16T21:00:00.000000000Z,0.84996,0.85626,0.85096,0.85646
2010-05-17T21:00:00.000000000Z,0.85622,0.85121,0.85642,0.85141
2010-05-18T21:00:00.000000000Z,0.85123,0.85945,0.85143,0.85965
2010-05-19T21:00:00.000000000Z,0.85951,0.86937,0.85971,0.86962
2010-05-20T21:00:00.000000000Z,0.86933,0.86890,0.86958,0.86990
2010-05-21T21:00:00.000000000Z,0.86895,0.86782,0.86995,0.86882
2010-05-22T21:00:00.000000000Z,0.86796,0.86648,0.86896,0.86748
2010-05-23T21:00:00.000000000Z,0.86646,0.85752,0.86746,0.85777
2010-05-24T21:00:00.000000000Z,0.85757,0.85664,0.85782,0.85684
2010-05-25T21:00:00.000000000Z,0.85670,0.84619,0.85690,0.84639
2010-05-26T21:00:00.000000000Z,0.84617,0.84761,0.84637,0.84781
2010-05-27T21:00:00.000000000Z,0.84757,0.84837,0.84777,0.84937
2010-05-28T21:00:00.000000000Z,0.84840,0.84882,0.84940,0.84982
2010-05-29T21:00:00.000000000Z,0.84932,0.85105,0.85032,0.85205
2010-05-30T21:00:00.000000000Z,0.85088,0.84630,0.85188,0.84660
2010-05-31T21:00:00.000000000Z,0.84628,0.83459,0.84658,0.83479
2010-06-01T21:00:00.000000000Z,0.83455,0.83592,0.83475,0.83612
2010-06-02T21:00:00.000000000Z,0.83594,0.83216,0.83614,0.83236
2010-06-03T21:00:00.000000000Z,0.83244,0.82742,0.83264,0.82842
2010-06-04T21:00:00.000000000Z,0.82739,0.82747,0.82839,0.82847
2010-06-05T21:00:00.000000000Z,0.82759,0.82723,0.82859,0.82823
2010-06-06T21:00:00.000000000Z,0.82715,0.82415,0.82815,0.82435
2010-06-07T21:00:00.000000000Z,0.82412,0.82742,0.82432,0.82762
2010-06-08T21:00:00.000000000Z,0.82754,0.82430,0.82774,0.82470
2010-06-09T21:00:00.000000000Z,0.82434,0.82397,0.82474,0.82417
2010-06-10T21:00:00.000000000Z,0.82399,0.83190,0.82419,0.83290
2010-06-12T21:00:00.000000000Z,0.83220,0.83158,0.83320,0.83258
2010-06-13T21:00:00.000000000Z,0.83155,0.82895,0.83255,0.82915
2010-06-14T21:00:00.000000000Z,0.82900,0.83299,0.82920,0.83319
2010-06-15T21:00:00.000000000Z,0.83297,0.83569,0.83317,0.83589
2010-06-16T21:00:00.000000000Z,0.83565,0.83551,0.83585,0.83571
2010-06-17T21:00:00.000000000Z,0.83554,0.83522,0.83574,0.83622
2010-06-18T21:00:00.000000000Z,0.83515,0.83515,0.83615,0.83615
2010-06-19T21:00:00.000000000Z,0.83865,0.83742,0.83965,0.83842
2010-06-20T21:00:00.000000000Z,0.83763,0.83412,0.83863,0.83432
2010-06-21T21:00:00.000000000Z,0.83404,0.82830,0.83424,0.82850
2010-06-22T21:00:00.000000000Z,0.82828,0.82286,0.82848,0.82306
2010-06-23T21:00:00.000000000Z,0.82280,0.82563,0.82300,0.82583
2010-06-24T21:00:00.000000000Z,0.82568,0.82102,0.82588,0.82202
2010-06-25T21:00:00.000000000Z,0.82254,0.82154,0.82354,0.82254
2010-06-26T21:00:00.000000000Z,0.82087,0.82095,0.82187,0.82195
2010-06-27T21:00:00.000000000Z,0.82120,0.81264,0.82220,0.81284
2010-06-28T21:00:00.000000000Z,0.81266,0.80899,0.81286,0.80919
2010-06-29T21:00:00.000000000Z,0.80894,0.81867,0.80914,0.81887
2010-06-30T21:00:00.000000000Z,0.81865,0.82528,0.81885,0.82548
2010-07-01T21:00:00.000000000Z,0.82526,0.82534,0.82546,0.82634
2010-07-03T21:00:00.000000000Z,0.82611,0.82577,0.82711,0.82677
2010-07-04T21:00:00.000000000Z,0.82587,0.82834,0.82687,0.82854
2010-07-05T21:00:00.000000000Z,0.82831,0.83331,0.82851,0.83351
2010-07-06T21:00:00.000000000Z,0.83333,0.83191,0.83353,0.83221
2010-07-07T21:00:00.000000000Z,0.83189,0.83701,0.83219,0.83721
2010-07-08T21:00:00.000000000Z,0.83699,0.83878,0.83719,0.83978
2010-07-09T21:00:00.000000000Z,0.83882,0.83859,0.83982,0.83959
2010-07-10T21:00:00.000000000Z,0.83735,0.83742,0.83835,0.83842
2010-07-11T21:00:00.000000000Z,0.83752,0.83780,0.83852,0.83800
2010-07-12T21:00:00.000000000Z,0.83784,0.83821,0.83804,0.83841
2010-07-13T21:00:00.000000000Z,0.83826,0.83463,0.83846,0.83483
2010-07-14T21:00:00.000000000Z,0.83454,0.83751,0.83474,0.83763
2010-07-15T21:00:00.000000000Z,0.83753,0.84510,0.83765,0.84522
2010-07-16T21:00:00.000000000Z,0.84513,0.84500,0.84525,0.84512
2010-07-17T21:00:00.000000000Z,0.84341,0.84417,0.84441,0.84517
2010-07-18T21:00:00.000000000Z,0.84427,0.84973,0.84527,0.84993
2010-07-19T21:00:00.000000000Z,0.84970,0.84390,0.84990,0.84410
2010-07-20T21:00:00.000000000Z,0.84387,0.84106,0.84407,0.84126
2010-07-21T21:00:00.000000000Z,0.84108,0.84481,0.84128,0.84501
2010-07-22T21:00:00.000000000Z,0.84484,0.83659,0.84504,0.83759
2010-07-23T21:00:00.000000000Z,0.83640,0.83619,0.83740,0.83719
2010-07-24T21:00:00.000000000Z,0.83582,0.83576,0.83682,0.83646
2010-07-25T21:00:00.000000000Z,0.83570,0.83877,0.83640,0.83897
2010-07-26T21:00:00.000000000Z,0.83882,0.83332,0.83902,0.83352
2010-07-27T21:00:00.000000000Z,0.83336,0.83289,0.83356,0.83319
2010-07-28T21:00:00.000000000Z,0.83296,0.83753,0.83326,0.83783
2010-07-29T21:00:00.000000000Z,0.83740,0.83121,0.83770,0.83221
2010-07-30T21:00:00.000000000Z,0.83151,0.83158,0.83251,0.83258
2010-07-31T21:00:00.000000000Z,0.82995,0.83094,0.83095,0.83194
2010-08-01T21:00:00.000000000Z,0.83101,0.82950,0.83201,0.82970
2010-08-02T21:00:00.000000000Z,0.82954,0.82934,0.82974,0.82954
2010-08-03T21:00:00.000000000Z,0.82938,0.82846,0.82958,0.82866
2010-08-04T21:00:00.000000000Z,0.82844,0.82958,0.82864,0.82978
2010-08-05T21:00:00.000000000Z,0.82950,0.83249,0.82970,0.83349
2010-08-07T21:00:00.000000000Z,0.83271,0.83241,0.83371,0.83291
2010-08-08T21:00:00.000000000Z,0.83244,0.83181,0.83294,0.83201
2010-08-09T21:00:00.000000000Z,0.83174,0.83113,0.83194,0.83133
2010-08-10T21:00:00.000000000Z,0.83110,0.82143,0.83130,0.82163
2010-08-11T21:00:00.000000000Z,0.82141,0.82350,0.82161,0.82370
2010-08-12T21:00:00.000000000Z,0.82348,0.81757,0.82368,0.81857
2010-08-13T21:00:00.000000000Z,0.81755,0.81755,0.81855,0.81855
2010-08-14T21:00:00.000000000Z,0.81797,0.81728,0.81897,0.81828
2010-08-15T21:00:00.000000000Z,0.81715,0.81873,0.81815,0.81893
2010-08-16T21:00:00.000000000Z,0.81870,0.82659,0.81890,0.82679
2010-08-17T21:00:00.000000000Z,0.82655,0.82407,0.82675,0.82427
2010-08-18T21:00:00.000000000Z,0.82404,0.82181,0.82424,0.82201
2010-08-19T21:00:00.000000000Z,0.82226,0.81774,0.82246,0.81874
2010-08-20T21:00:00.000000000Z,0.81777,0.81773,0.81877,0.81873
2010-08-21T21:00:00.000000000Z,0.81697,0.81747,0.81797,0.81847
2010-08-22T21:00:00.000000000Z,0.81772,0.81582,0.81872,0.81602
2010-08-23T21:00:00.000000000Z,0.81580,0.82014,0.81600,0.82034
2010-08-24T21:00:00.000000000Z,0.82012,0.81874,0.82032,0.81894
2010-08-25T21:00:00.000000000Z,0.81868,0.81879,0.81888,0.81899
2010-08-26T21:00:00.000000000Z,0.81871,0.82139,0.81891,0.82239
2010-08-27T21:00:00.000000000Z,0.82131,0.82135,0.82231,0.82235
2010-08-28T21:00:00.000000000Z,0.82122,0.82124,0.82222,0.82204
2010-08-29T21:00:00.000000000Z,0.82126,0.81888,0.82206,0.81908
2010-08-30T21:00:00.000000000Z,0.81893,0.82603,0.81913,0.82623
2010-08-31T21:00:00.000000000Z,0.82601,0.82879,0.82621,0.82899
2010-09-01T21:00:00.000000000Z,0.82877,0.83265,0.82897,0.83285
2010-09-02T21:00:00.000000000Z,0.83262,0.83405,0.83282,0.83505
2010-09-03T21:00:00.000000000Z,0.83413,0.83413,0.83513,0.83513
2010-09-04T21:00:00.000000000Z,0.83416,0.83491,0.83516,0.83591
2010-09-05T21:00:00.000000000Z,0.83412,0.83635,0.83512,0.83660
2010-09-06T21:00:00.000000000Z,0.83638,0.82570,0.83663,0.82590
2010-09-07T21:00:00.000000000Z,0.82568,0.82216,0.82588,0.82236
2010-09-08T21:00:00.000000000Z,0.82211,0.82268,0.82231,0.82288
2010-09-09T21:00:00.000000000Z,0.82272,0.82516,0.82292,0.82616
2010-09-10T21:00:00.000000000Z,0.82525,0.82471,0.82625,0.82601
2010-09-11T21:00:00.000000000Z,0.82496,0.82748,0.82626,0.82818
2010-09-12T21:00:00.000000000Z,0.82746,0.83485,0.82816,0.83505
2010-09-13T21:00:00.000000000Z,0.83478,0.83623,0.83498,0.83643
2010-09-14T21:00:00.000000000Z,0.83628,0.83264,0.83648,0.83284
2010-09-15T21:00:00.000000000Z,0.83268,0.83695,0.83288,0.83715
2010-09-16T21:00:00.000000000Z,0.83692,0.83429,0.83712,0.83529
2010-09-17T21:00:00.000000000Z,0.83433,0.83436,0.83533,0.83536
2010-09-18T21:00:00.000000000Z,0.83479,0.83415,0.83579,0.83485
2010-09-19T21:00:00.000000000Z,0.83412,0.84010,0.83482,0.84030
2010-09-20T21:00:00.000000000Z,0.84013,0.84892,0.84033,0.84912
2010-09-21T21:00:00.000000000Z,0.84895,0.85577,0.84915,0.85597
2010-09-22T21:00:00.000000000Z,0.85580,0.84885,0.85600,0.84905
2010-09-23T21:00:00.000000000Z,0.84883,0.85204,0.84903,0.85304
2010-09-25T21:00:00.000000000Z,0.85196,0.85219,0.85296,0.85269
2010-09-26T21:00:00.000000000Z,0.85216,0.85000,0.85266,0.85020
2010-09-27T21:00:00.000000000Z,0.84996,0.85959,0.85016,0.85979
2010-09-28T21:00:00.000000000Z,0.85961,0.86320,0.85981,0.86345
2010-09-29T21:00:00.000000000Z,0.86317,0.86735,0.86342,0.86758
2010-09-30T21:00:00.000000000Z,0.86743,0.87128,0.86766,0.87228
2010-10-02T21:00:00.000000000Z,0.87125,0.87345,0.87225,0.87395
2010-10-03T21:00:00.000000000Z,0.87351,0.86441,0.87401,0.86461
2010-10-04T21:00:00.000000000Z,0.86439,0.87077,0.86459,0.87097
2010-10-05T21:00:00.000000000Z,0.87083,0.87650,0.87103,0.87670
2010-10-06T21:00:00.000000000Z,0.87655,0.87701,0.87675,0.87731
2010-10-07T21:00:00.000000000Z,0.87697,0.87280,0.87727,0.87380
2010-10-09T21:00:00.000000000Z,0.87388,0.87685,0.87488,0.87755
2010-10-10T21:00:00.000000000Z,0.87682,0.87369,0.87752,0.87389
2010-10-11T21:00:00.000000000Z,0.87371,0.88056,0.87391,0.88086
2010-10-12T21:00:00.000000000Z,0.88058,0.87814,0.88083,0.87834
2010-10-13T21:00:00.000000000Z,0.87819,0.87954,0.87839,0.87974
2010-10-14T21:00:00.000000000Z,0.87952,0.87362,0.87972,0.87462
2010-10-16T21:00:00.000000000Z,0.87347,0.87520,0.87447,0.87600
2010-10-17T21:00:00.000000000Z,0.87507,0.87762,0.87587,0.87782
2010-10-18T21:00:00.000000000Z,0.87764,0.87397,0.87784,0.87417
2010-10-19T21:00:00.000000000Z,0.87402,0.88095,0.87422,0.88115
2010-10-20T21:00:00.000000000Z,0.88093,0.88617,0.88113,0.88637
2010-10-21T21:00:00.000000000Z,0.88623,0.88916,0.88643,0.89016
2010-10-22T21:00:00.000000000Z,0.88922,0.88922,0.89022,0.89022
2010-10-23T21:00:00.000000000Z,0.88874,0.89063,0.88974,0.89163
2010-10-24T21:00:00.000000000Z,0.89068,0.88811,0.89168,0.88831
2010-10-25T21:00:00.000000000Z,0.88792,0.87455,0.88812,0.87475
2010-10-26T21:00:00.000000000Z,0.87453,0.87304,0.87473,0.87324
2010-10-27T21:00:00.000000000Z,0.87309,0.87357,0.87329,0.87377
2010-10-28T21:00:00.000000000Z,0.87362,0.86902,0.87382,0.87002
2010-10-30T21:00:00.000000000Z,0.86889,0.86971,0.86989,0.87051
2010-10-31T21:00:00.000000000Z,0.86974,0.86638,0.87054,0.86658
2010-11-01T21:00:00.000000000Z,0.86624,0.87476,0.86644,0.87496
2010-11-02T21:00:00.000000000Z,0.87474,0.87912,0.87494,0.87932
2010-11-03T21:00:00.000000000Z,0.87909,0.87312,0.87929,0.87332
2010-11-04T21:00:00.000000000Z,0.87306,0.86663,0.87326,0.86763
2010-11-05T21:00:00.000000000Z,0.86658,0.86653,0.86758,0.86753
2010-11-06T21:00:00.000000000Z,0.86736,0.86728,0.86836,0.86828
2010-11-07T22:00:00.000000000Z,0.86725,0.86235,0.86825,0.86255
2010-11-08T22:00:00.000000000Z,0.86238,0.86154,0.86258,0.86174
2010-11-09T22:00:00.000000000Z,0.86152,0.85484,0.86172,0.85504
2010-11-10T22:00:00.000000000Z,0.85502,0.84759,0.85522,0.84779
2010-11-11T22:00:00.000000000Z,0.84755,0.84916,0.84775,0.85016
2010-11-12T22:00:00.000000000Z,0.84914,0.84914,0.85014,0.85014
2010-11-13T22:00:00.000000000Z,0.84811,0.84826,0.84911,0.84926
2010-11-14T22:00:00.000000000Z,0.84845,0.84634,0.84945,0.84654
2010-11-15T22:00:00.000000000Z,0.84639,0.84907,0.84659,0.84927
2010-11-16T22:00:00.000000000Z,0.84905,0.85030,0.84925,0.85060
2010-11-17T22:00:00.000000000Z,0.85032,0.85038,0.85062,0.85058
2010-11-18T22:00:00.000000000Z,0.84986,0.85501,0.85006,0.85601
2010-11-20T22:00:00.000000000Z,0.85513,0.85824,0.85613,0.85904
2010-11-21T22:00:00.000000000Z,0.85833,0.85369,0.85913,0.85399
2010-11-22T22:00:00.000000000Z,0.85372,0.84715,0.85402,0.84750
2010-11-23T22:00:00.000000000Z,0.84712,0.84542,0.84747,0.84562
2010-11-24T22:00:00.000000000Z,0.84538,0.84755,0.84558,0.84775
2010-11-25T22:00:00.000000000Z,0.84758,0.84872,0.84778,0.84972
2010-11-26T22:00:00.000000000Z,0.84877,0.84889,0.84977,0.84989
2010-11-27T22:00:00.000000000Z,0.84895,0.85135,0.84995,0.85195
2010-11-28T22:00:00.000000000Z,0.85142,0.84280,0.85202,0.84300
2010-11-29T22:00:00.000000000Z,0.84278,0.83418,0.84298,0.83438
2010-11-30T22:00:00.000000000Z,0.83420,0.84096,0.83440,0.84117
2010-12-01T22:00:00.000000000Z,0.84109,0.84665,0.84130,0.84685
2010-12-02T22:00:00.000000000Z,0.84735,0.84976,0.84755,0.85076
2010-12-04T22:00:00.000000000Z,0.84993,0.84830,0.85093,0.84930
2010-12-05T22:00:00.000000000Z,0.84855,0.84654,0.84955,0.84679
2010-12-06T22:00:00.000000000Z,0.84639,0.84139,0.84664,0.84159
2010-12-07T22:00:00.000000000Z,0.84147,0.83910,0.84167,0.83930
2010-12-08T22:00:00.000000000Z,0.83912,0.83937,0.83932,0.83957
2010-12-09T22:00:00.000000000Z,0.83931,0.83639,0.83951,0.83739
2010-12-10T22:00:00.000000000Z,0.83641,0.83641,0.83741,0.83741
2010-12-11T22:00:00.000000000Z,0.83648,0.83495,0.83748,0.83575
2010-12-12T22:00:00.000000000Z,0.83492,0.84415,0.83572,0.84435
2010-12-13T22:00:00.000000000Z,0.84411,0.84791,0.84431,0.84811
2010-12-14T22:00:00.000000000Z,0.84794,0.84993,0.84814,0.85013
2010-12-15T22:00:00.000000000Z,0.84995,0.84706,0.85015,0.84726
2010-12-16T22:00:00.000000000Z,0.84712,0.84857,0.84732,0.84957
2010-12-17T22:00:00.000000000Z,0.84842,0.84842,0.84942,0.84942
2010-12-18T22:00:00.000000000Z,0.84890,0.84934,0.84990,0.85034
2010-12-19T22:00:00.000000000Z,0.84931,0.84630,0.85031,0.84652
2010-12-20T22:00:00.000000000Z,0.84627,0.84675,0.84649,0.84700
2010-12-21T22:00:00.000000000Z,0.84685,0.85129,0.84710,0.85149
2010-12-22T22:00:00.000000000Z,0.85133,0.84991,0.85153,0.85016
2010-12-23T22:00:00.000000000Z,0.84973,0.84926,0.84998,0.85026
2010-12-24T22:00:00.000000000Z,0.84949,0.84954,0.85049,0.85054
2010-12-25T22:00:00.000000000Z,0.84920,0.84892,0.85020,0.84992
2010-12-26T22:00:00.000000000Z,0.84880,0.85352,0.84980,0.85382
2010-12-27T22:00:00.000000000Z,0.85346,0.85332,0.85376,0.85362
2010-12-28T22:00:00.000000000Z,0.85336,0.85310,0.85366,0.85330
2010-12-29T22:00:00.000000000Z,0.85314,0.86126,0.85334,0.86161
2010-12-30T22:00:00.000000000Z,0.86128,0.85692,0.86163,0.85792
2010-12-31T22:00:00.000000000Z,0.85677,0.85677,0.85777,0.85777
2011-01-01T22:00:00.000000000Z,0.85636,0.85692,0.85736,0.85792
2011-01-02T22:00:00.000000000Z,0.85697,0.86257,0.85797,0.86277
2011-01-03T22:00:00.000000000Z,0.86251,0.85366,0.86271,0.85388
2011-01-04T22:00:00.000000000Z,0.85363,0.84747,0.85385,0.84777
2011-01-05T22:00:00.000000000Z,0.84753,0.84035,0.84783,0.84057
