Time,Bid_Open,Bid_Close,Ask_Open,Ask_Close
2017-01-30T22:00:00.000000000Z,1.06931,1.07966,1.06998,1.07984
2017-01-31T22:00:00.000000000Z,1.07959,1.07675,1.08001,1.07703
2017-02-01T22:00:00.000000000Z,1.07680,1.07574,1.07705,1.07593
2017-02-02T22:00:00.000000000Z,1.07564,1.07800,1.07628,1.07900
2017-02-05T22:00:00.000000000Z,1.07866,1.07491,1.07929,1.07516
2017-02-06T22:00:00.000000000Z,1.07444,1.06822,1.07544,1.06837
2017-02-07T22:00:00.000000000Z,1.06772,1.06975,1.06835,1.06994
2017-02-08T22:00:00.000000000Z,1.06964,1.06547,1.06996,1.06568
2017-02-09T22:00:00.000000000Z,1.06537,1.06381,1.06624,1.06443
2017-02-12T22:00:00.000000000Z,1.06266,1.05957,1.06307,1.05975
2017-02-13T22:00:00.000000000Z,1.05948,1.05766,1.06003,1.05799
2017-02-14T22:00:00.000000000Z,1.05734,1.05987,1.05789,1.06013
2017-02-15T22:00:00.000000000Z,1.05984,1.06725,1.06042,1.06751
2017-02-16T22:00:00.000000000Z,1.06715,1.06111,1.06751,1.06211
2017-02-19T22:00:00.000000000Z,1.06051,1.06105,1.06112,1.06170
2017-02-20T22:00:00.000000000Z,1.06084,1.05351,1.06170,1.05379
2017-02-21T22:00:00.000000000Z,1.05351,1.05569,1.05395,1.05597
2017-02-22T22:00:00.000000000Z,1.05520,1.05802,1.05604,1.05829
2017-02-23T22:00:00.000000000Z,1.05761,1.05563,1.05842,1.05656
2017-02-26T22:00:00.000000000Z,1.05614,1.05857,1.05655,1.05873
2017-02-27T22:00:00.000000000Z,1.05848,1.05754,1.05870,1.05773
2017-02-28T22:00:00.000000000Z,1.05742,1.05457,1.05768,1.05473
2017-03-01T22:00:00.000000000Z,1.05450,1.05056,1.05479,1.05076
2017-03-02T22:00:00.000000000Z,1.05052,1.06171,1.05094,1.06270
2017-03-05T22:00:00.000000000Z,1.06075,1.05809,1.06110,1.05826
2017-03-06T22:00:00.000000000Z,1.05807,1.05653,1.05848,1.05670
2017-03-07T22:00:00.000000000Z,1.05647,1.05396,1.05675,1.05422
2017-03-08T22:00:00.000000000Z,1.05377,1.05759,1.05410,1.05787
2017-03-09T22:00:00.000000000Z,1.05757,1.06686,1.05790,1.06786
2017-03-12T21:00:00.000000000Z,1.06760,1.06520,1.06809,1.06539
2017-03-13T21:00:00.000000000Z,1.06529,1.06038,1.06550,1.06055
2017-03-14T21:00:00.000000000Z,1.06035,1.07332,1.06089,1.07352
2017-03-15T21:00:00.000000000Z,1.07261,1.07646,1.07319,1.07671
2017-03-16T21:00:00.000000000Z,1.07636,1.07363,1.07667,1.07398
2017-03-19T21:00:00.000000000Z,1.07324,1.07385,1.07349,1.07403
2017-03-20T21:00:00.000000000Z,1.07375,1.08087,1.07398,1.08109
2017-03-21T21:00:00.000000000Z,1.08083,1.07964,1.08120,1.07982
2017-03-22T21:00:00.000000000Z,1.07904,1.07828,1.07987,1.07847
2017-03-23T21:00:00.000000000Z,1.07808,1.07942,1.07839,1.08013
2017-03-26T21:00:00.000000000Z,1.08373,1.08619,1.08406,1.08638
2017-03-27T21:00:00.000000000Z,1.08622,1.08138,1.08674,1.08161
2017-03-28T21:00:00.000000000Z,1.08072,1.07648,1.08117,1.07670
2017-03-29T21:00:00.000000000Z,1.07645,1.06731,1.07703,1.06755
2017-03-30T21:00:00.000000000Z,1.06747,1.06498,1.06775,1.06598
2017-04-02T21:00:00.000000000Z,1.06583,1.06691,1.06664,1.06704
